ROUTE: NOBER W21 SURGU
DEP: VTBD
DEST: VTUD
ACTYPE: B738
DEP RWY: 
ARR RWY: 
SID: 
STAR: 
APPROACH: 
FL: F350.0
ATD: 2025-12-23 00:00:00
SURVEILLANCE: 5s

---

Timestamp,UTC,Callsign,Lat,Lon,Altitude,Speed,Direction,Phase,Sector,Event,Waypoint
1766449690,2025-12-23T00:28:10Z,RT1,16.464653,101.821604,17909,375,43,descent,2N,,
1766449695,2025-12-23T00:28:15Z,RT1,16.470195,101.827031,17748,374,43,descent,2N,,
1766449700,2025-12-23T00:28:20Z,RT1,16.475737,101.832459,17588,374,43,descent,2N,,
1766449705,2025-12-23T00:28:25Z,RT1,16.481279,101.837886,17428,373,43,descent,2N,,
1766449710,2025-12-23T00:28:30Z,RT1,16.486821,101.843314,17267,372,43,descent,2N,,
1766449715,2025-12-23T00:28:35Z,RT1,16.492363,101.848742,17107,371,43,descent,2N,,
1766449720,2025-12-23T00:28:40Z,RT1,16.497904,101.854171,16947,370,43,descent,2N,,
1766449725,2025-12-23T00:28:45Z,RT1,16.503446,101.859600,16787,369,43,descent,2N,,
1766449730,2025-12-23T00:28:50Z,RT1,16.508987,101.865029,16626,368,43,descent,2N,,
1766449735,2025-12-23T00:28:55Z,RT1,16.514528,101.870458,16466,367,43,descent,2N,,
1766449740,2025-12-23T00:29:00Z,RT1,16.520069,101.875888,16306,366,43,descent,2N,,
1766449745,2025-12-23T00:29:05Z,RT1,16.525610,101.881318,16145,366,43,descent,2N,,
1766449750,2025-12-23T00:29:10Z,RT1,16.531150,101.886749,15986,365,43,descent,2N,,
1766449755,2025-12-23T00:29:15Z,RT1,16.536691,101.892179,15832,364,43,descent,2N,,
1766449760,2025-12-23T00:29:20Z,RT1,16.542231,101.897610,15679,363,43,descent,2N,,
1766449765,2025-12-23T00:29:25Z,RT1,16.547771,101.903042,15526,362,43,descent,2N,,
1766449770,2025-12-23T00:29:30Z,RT1,16.553311,101.908473,15373,361,43,descent,2N,,
1766449775,2025-12-23T00:29:35Z,RT1,16.558851,101.913905,15219,361,43,descent,2N,,
1766449780,2025-12-23T00:29:40Z,RT1,16.564391,101.919338,15066,360,43,descent,2N,,
1766449785,2025-12-23T00:29:45Z,RT1,16.569931,101.924770,14913,359,43,descent,2N,,
1766449790,2025-12-23T00:29:50Z,RT1,16.575470,101.930203,14759,358,43,descent,2N,,
1766449795,2025-12-23T00:29:55Z,RT1,16.581010,101.935636,14606,357,43,descent,2N,,
1766449800,2025-12-23T00:30:00Z,RT1,16.586549,101.941070,14453,357,43,descent,2N,,
1766449805,2025-12-23T00:30:05Z,RT1,16.592088,101.946504,14300,356,43,descent,2N,,
1766449810,2025-12-23T00:30:10Z,RT1,16.597627,101.951938,14146,355,43,descent,2N,,
1766449815,2025-12-23T00:30:15Z,RT1,16.603165,101.957372,13994,354,43,descent,2N,,
1766449820,2025-12-23T00:30:20Z,RT1,16.608704,101.962807,13856,353,43,descent,2N,,
1766449825,2025-12-23T00:30:25Z,RT1,16.614243,101.968242,13719,353,43,descent,2N,,
1766449830,2025-12-23T00:30:30Z,RT1,16.619781,101.973678,13582,352,43,descent,2N,,
1766449835,2025-12-23T00:30:35Z,RT1,16.625319,101.979113,13445,351,43,descent,2N,,
1766449840,2025-12-23T00:30:40Z,RT1,16.630857,101.984549,13307,351,43,descent,2N,,
1766449843,2025-12-23T00:30:43Z,RT1,16.635278,101.988889,13198,350,43,descent,2N,,CMP
1766449845,2025-12-23T00:30:45Z,RT1,16.636366,101.990017,13170,350,45,descent,2N,,
1766449850,2025-12-23T00:30:50Z,RT1,16.641759,101.995607,13033,349,45,descent,2N,,
1766449855,2025-12-23T00:30:55Z,RT1,16.647152,102.001198,12896,348,45,descent,2N,,
1766449860,2025-12-23T00:31:00Z,RT1,16.652545,102.006790,12758,348,45,descent,2N,,
1766449865,2025-12-23T00:31:05Z,RT1,16.657938,102.012382,12621,347,45,descent,2N,,
1766449870,2025-12-23T00:31:10Z,RT1,16.663330,102.017974,12484,346,45,descent,2N,,
1766449875,2025-12-23T00:31:15Z,RT1,16.668723,102.023566,12347,346,45,descent,2N,,
1766449880,2025-12-23T00:31:20Z,RT1,16.674115,102.029159,12209,345,45,descent,2N,,
1766449885,2025-12-23T00:31:25Z,RT1,16.679507,102.034752,12072,344,45,descent,2N,,
1766449890,2025-12-23T00:31:30Z,RT1,16.684899,102.040345,11945,344,45,descent,2N,,
1766449895,2025-12-23T00:31:35Z,RT1,16.690291,102.045939,11828,343,45,descent,2N,,
1766449900,2025-12-23T00:31:40Z,RT1,16.695683,102.051532,11711,342,45,descent,2N,,
1766449905,2025-12-23T00:31:45Z,RT1,16.701074,102.057127,11595,342,45,descent,2N,,
1766449910,2025-12-23T00:31:50Z,RT1,16.706466,102.062721,11478,341,45,descent,2N,,
1766449915,2025-12-23T00:31:55Z,RT1,16.711857,102.068316,11361,341,45,descent,2N,,
1766449920,2025-12-23T00:32:00Z,RT1,16.717248,102.073911,11245,340,45,descent,2N,,
1766449925,2025-12-23T00:32:05Z,RT1,16.722639,102.079507,11128,340,45,descent,2N,,
1766449930,2025-12-23T00:32:10Z,RT1,16.728029,102.085103,11011,339,45,descent,2N,,
1766449935,2025-12-23T00:32:15Z,RT1,16.733420,102.090699,10895,338,45,descent,2N,,
1766449940,2025-12-23T00:32:20Z,RT1,16.738810,102.096295,10778,338,45,descent,2N,,
1766449945,2025-12-23T00:32:25Z,RT1,16.744201,102.101892,10661,337,45,descent,2N,,
1766449950,2025-12-23T00:32:30Z,RT1,16.749591,102.107489,10545,337,45,descent,2N,,
1766449955,2025-12-23T00:32:35Z,RT1,16.754981,102.113086,10428,336,45,descent,2N,,
1766449960,2025-12-23T00:32:40Z,RT1,16.760371,102.118684,10311,336,45,descent,2N,,
1766449965,2025-12-23T00:32:45Z,RT1,16.765760,102.124282,10195,335,45,descent,2N,,
1766449970,2025-12-23T00:32:50Z,RT1,16.771150,102.129880,10078,334,45,descent,2N,,
1766449975,2025-12-23T00:32:55Z,RT1,16.776539,102.135479,9965,289,45,descent,VTD63,,
1766449980,2025-12-23T00:33:00Z,RT1,16.781928,102.141078,9859,288,45,descent,VTD63,,
1766449985,2025-12-23T00:33:05Z,RT1,16.787317,102.146677,9753,288,45,descent,VTD63,,
1766449990,2025-12-23T00:33:10Z,RT1,16.792706,102.152277,9647,287,45,descent,VTD63,,
1766449995,2025-12-23T00:33:15Z,RT1,16.798095,102.157877,9541,287,45,descent,VTD63,,
1766450000,2025-12-23T00:33:20Z,RT1,16.803484,102.163477,9435,286,45,descent,VTD63,,
1766450005,2025-12-23T00:33:25Z,RT1,16.808872,102.169077,9329,286,45,descent,VTD63,,
1766450010,2025-12-23T00:33:30Z,RT1,16.814260,102.174678,9223,285,45,descent,VTD63,,
1766450015,2025-12-23T00:33:35Z,RT1,16.819648,102.180279,9117,285,45,descent,VTD63,,
1766450020,2025-12-23T00:33:40Z,RT1,16.825036,102.185881,9011,284,45,descent,VTD63,,
1766450025,2025-12-23T00:33:45Z,RT1,16.830424,102.191483,8905,284,45,descent,VTD63,,
1766450030,2025-12-23T00:33:50Z,RT1,16.835812,102.197085,8799,284,45,descent,VTD63,,
1766450035,2025-12-23T00:33:55Z,RT1,16.841199,102.202687,8693,283,45,descent,VTD63,,
1766450040,2025-12-23T00:34:00Z,RT1,16.846587,102.208290,8587,283,45,descent,VTD63,,
1766450045,2025-12-23T00:34:05Z,RT1,16.851974,102.213893,8481,282,45,descent,VTD63,,
1766450050,2025-12-23T00:34:10Z,RT1,16.857361,102.219496,8375,282,45,descent,VTD63,,
1766450055,2025-12-23T00:34:15Z,RT1,16.862748,102.225100,8269,281,45,descent,VTD63,,
1766450060,2025-12-23T00:34:20Z,RT1,16.868134,102.230704,8163,281,45,descent,VTD63,,
1766450065,2025-12-23T00:34:25Z,RT1,16.873521,102.236308,8057,281,45,descent,VTD63,,
1766450070,2025-12-23T00:34:30Z,RT1,16.878907,102.241913,7955,280,45,descent,VTD63,,
1766450075,2025-12-23T00:34:35Z,RT1,16.884294,102.247518,7859,280,45,descent,VTD63,,
1766450080,2025-12-23T00:34:40Z,RT1,16.889680,102.253123,7762,279,45,descent,VTD63,,
1766450085,2025-12-23T00:34:45Z,RT1,16.895066,102.258729,7665,279,45,descent,VTD63,,
1766450090,2025-12-23T00:34:50Z,RT1,16.900451,102.264335,7569,279,45,descent,VTD63,,
1766450095,2025-12-23T00:34:55Z,RT1,16.905837,102.269941,7472,278,45,descent,VTD63,,
1766450100,2025-12-23T00:35:00Z,RT1,16.911223,102.275548,7376,278,45,descent,VTD63,,
1766450105,2025-12-23T00:35:05Z,RT1,16.916608,102.281155,7279,277,45,descent,VTD63,,
1766450110,2025-12-23T00:35:10Z,RT1,16.921993,102.286762,7182,277,45,descent,VTD63,,
1766450115,2025-12-23T00:35:15Z,RT1,16.927378,102.292369,7086,277,45,descent,VTD63,,
1766450120,2025-12-23T00:35:20Z,RT1,16.932763,102.297977,6989,276,45,descent,VTD63,,
1766450125,2025-12-23T00:35:25Z,RT1,16.938147,102.303585,6892,276,45,descent,VTD63,,
1766450130,2025-12-23T00:35:30Z,RT1,16.943532,102.309194,6796,276,45,descent,VTD63,,
1766450135,2025-12-23T00:35:35Z,RT1,16.948916,102.314802,6699,275,45,descent,VTD63,,
1766450140,2025-12-23T00:35:40Z,RT1,16.954301,102.320412,6602,275,45,descent,VTD63,,
1766450145,2025-12-23T00:35:45Z,RT1,16.959685,102.326021,6506,274,45,descent,VTD63,,
1766450150,2025-12-23T00:35:50Z,RT1,16.965069,102.331631,6409,274,45,descent,VTD63,,
1766450155,2025-12-23T00:35:55Z,RT1,16.970452,102.337241,6313,274,45,descent,VTD63,,
1766450160,2025-12-23T00:36:00Z,RT1,16.975836,102.342851,6216,273,45,descent,VTD63,,
1766450165,2025-12-23T00:36:05Z,RT1,16.981219,102.348462,6119,273,45,descent,VTD63,,
1766450170,2025-12-23T00:36:10Z,RT1,16.986603,102.354073,6023,272,45,descent,VTD63,,
1766450175,2025-12-23T00:36:15Z,RT1,16.991986,102.359684,5937,272,45,descent,VTD63,,
1766450180,2025-12-23T00:36:20Z,RT1,16.997369,102.365296,5855,272,45,descent,VTD63,,
1766450185,2025-12-23T00:36:25Z,RT1,17.002751,102.370908,5773,271,45,descent,VTD63,,
1766450190,2025-12-23T00:36:30Z,RT1,17.008134,102.376520,5691,271,45,descent,VTD63,,
1766450195,2025-12-23T00:36:35Z,RT1,17.013516,102.382133,5609,271,45,descent,VTD63,,
1766450200,2025-12-23T00:36:40Z,RT1,17.018899,102.387746,5527,270,45,descent,VTD63,,
1766450205,2025-12-23T00:36:45Z,RT1,17.024281,102.393359,5445,270,45,descent,VTD63,,
1766450210,2025-12-23T00:36:50Z,RT1,17.029663,102.398973,5363,270,45,descent,VTD63,,
1766450212,2025-12-23T00:36:52Z,RT1,17.032778,102.402222,5316,270,45,descent,VTD63,,SURGU
1766450215,2025-12-23T00:36:55Z,RT1,17.034996,102.404636,5281,270,46,descent,VTD63,,
1766450220,2025-12-23T00:37:00Z,RT1,17.040261,102.410369,5199,269,46,descent,VTD63,,
1766450225,2025-12-23T00:37:05Z,RT1,17.045526,102.416102,5117,269,46,descent,Udon TMA,,
1766450230,2025-12-23T00:37:10Z,RT1,17.050790,102.421835,5035,268,46,descent,Udon TMA,,
1766450235,2025-12-23T00:37:15Z,RT1,17.056055,102.427568,4953,268,46,descent,Udon TMA,,
1766450240,2025-12-23T00:37:20Z,RT1,17.061319,102.433302,4871,268,46,descent,Udon TMA,,
1766450245,2025-12-23T00:37:25Z,RT1,17.066584,102.439036,4789,268,46,descent,Udon TMA,,
1766450250,2025-12-23T00:37:30Z,RT1,17.071848,102.444771,4707,267,46,descent,Udon TMA,,
1766450255,2025-12-23T00:37:35Z,RT1,17.077112,102.450505,4625,267,46,descent,Udon TMA,,
1766450260,2025-12-23T00:37:40Z,RT1,17.082375,102.456240,4543,267,46,descent,Udon TMA,,
1766450265,2025-12-23T00:37:45Z,RT1,17.087639,102.461976,4460,266,46,descent,Udon TMA,,
1766450270,2025-12-23T00:37:50Z,RT1,17.092902,102.467711,4378,266,46,descent,Udon TMA,,
1766450275,2025-12-23T00:37:55Z,RT1,17.098166,102.473447,4296,266,46,descent,Udon TMA,,
1766450280,2025-12-23T00:38:00Z,RT1,17.103429,102.479184,4214,265,46,descent,Udon TMA,,
1766450285,2025-12-23T00:38:05Z,RT1,17.108692,102.484920,4132,265,46,descent,Udon TMA,,
1766450290,2025-12-23T00:38:10Z,RT1,17.113954,102.490657,4050,265,46,descent,Udon TMA,,
1766450295,2025-12-23T00:38:15Z,RT1,17.119217,102.496395,3972,264,46,descent,Udon TMA,,
1766450300,2025-12-23T00:38:20Z,RT1,17.124479,102.502132,3900,264,46,descent,Udon TMA,,
1766450305,2025-12-23T00:38:25Z,RT1,17.129742,102.507870,3828,264,46,descent,Udon TMA,,
1766450310,2025-12-23T00:38:30Z,RT1,17.135004,102.513609,3756,264,46,descent,Udon TMA,,
1766450315,2025-12-23T00:38:35Z,RT1,17.140266,102.519347,3684,263,46,descent,Udon TMA,,
1766450320,2025-12-23T00:38:40Z,RT1,17.145527,102.525086,3612,263,46,descent,Udon TMA,,
1766450325,2025-12-23T00:38:45Z,RT1,17.150789,102.530825,3540,263,46,descent,Udon TMA,,
1766450330,2025-12-23T00:38:50Z,RT1,17.156050,102.536565,3468,263,46,descent,Udon TMA,,
1766450335,2025-12-23T00:38:55Z,RT1,17.161312,102.542305,3396,262,46,descent,Udon TMA,,
1766450340,2025-12-23T00:39:00Z,RT1,17.166573,102.548045,3324,262,46,descent,Udon TMA,,
1766450345,2025-12-23T00:39:05Z,RT1,17.171834,102.553785,3252,262,46,descent,Udon TMA,,
1766450350,2025-12-23T00:39:10Z,RT1,17.177095,102.559526,3180,262,46,descent,Udon TMA,,
1766450355,2025-12-23T00:39:15Z,RT1,17.182355,102.565268,3108,261,46,descent,Udon TMA,,
1766450360,2025-12-23T00:39:20Z,RT1,17.187616,102.571009,3036,261,46,descent,Udon TMA,,
1766450365,2025-12-23T00:39:25Z,RT1,17.192876,102.576751,2966,261,46,descent,Udon TMA,,
1766450370,2025-12-23T00:39:30Z,RT1,17.198136,102.582493,2898,260,46,descent,Udon TMA,,
1766450375,2025-12-23T00:39:35Z,RT1,17.203396,102.588235,2830,260,46,descent,Udon TMA,,
1766450380,2025-12-23T00:39:40Z,RT1,17.208656,102.593978,2762,260,46,descent,Udon TMA,,
1766450385,2025-12-23T00:39:45Z,RT1,17.213915,102.599721,2694,260,46,descent,Udon TMA,,
1766450390,2025-12-23T00:39:50Z,RT1,17.219175,102.605465,2626,259,46,descent,Udon TMA,,
1766450395,2025-12-23T00:39:55Z,RT1,17.224434,102.611209,2558,259,46,descent,Udon TMA,,
1766450400,2025-12-23T00:40:00Z,RT1,17.229693,102.616953,2490,259,46,descent,Udon TMA,,
1766450405,2025-12-23T00:40:05Z,RT1,17.234952,102.622697,2422,259,46,descent,Udon TMA,,
1766450410,2025-12-23T00:40:10Z,RT1,17.240211,102.628442,2354,258,46,descent,Udon TMA,,
1766450415,2025-12-23T00:40:15Z,RT1,17.245469,102.634187,2287,258,46,descent,Udon TMA,,
1766450420,2025-12-23T00:40:20Z,RT1,17.250728,102.639932,2219,258,46,descent,Udon TMA,,
1766450425,2025-12-23T00:40:25Z,RT1,17.255986,102.645678,2151,258,46,descent,Udon TMA,,
1766450430,2025-12-23T00:40:30Z,RT1,17.261244,102.651424,2083,257,46,descent,Udon TMA,,
1766450435,2025-12-23T00:40:35Z,RT1,17.266502,102.657171,2015,257,46,descent,Udon CTR,,
1766450440,2025-12-23T00:40:40Z,RT1,17.271760,102.662917,1948,257,46,descent,Udon CTR,,
1766450445,2025-12-23T00:40:45Z,RT1,17.277017,102.668664,1882,257,46,descent,Udon CTR,,
1766450450,2025-12-23T00:40:50Z,RT1,17.282275,102.674412,1816,256,46,descent,Udon CTR,,
1766450455,2025-12-23T00:40:55Z,RT1,17.287532,102.680159,1750,256,46,descent,Udon CTR,,
1766450460,2025-12-23T00:41:00Z,RT1,17.292789,102.685907,1684,256,46,descent,Udon CTR,,
1766450465,2025-12-23T00:41:05Z,RT1,17.298046,102.691656,1618,256,46,descent,Udon CTR,,
1766450470,2025-12-23T00:41:10Z,RT1,17.303303,102.697404,1552,256,46,descent,Udon CTR,,
1766450475,2025-12-23T00:41:15Z,RT1,17.308560,102.703153,1487,255,46,descent,Udon CTR,,
1766450480,2025-12-23T00:41:20Z,RT1,17.313816,102.708903,1422,255,46,descent,Udon CTR,,
1766450485,2025-12-23T00:41:25Z,RT1,17.319072,102.714652,1357,255,46,descent,Udon CTR,,
1766450490,2025-12-23T00:41:30Z,RT1,17.324328,102.720402,1292,255,46,descent,Udon CTR,,
1766450495,2025-12-23T00:41:35Z,RT1,17.329584,102.726153,1228,254,46,descent,Udon CTR,,
1766450500,2025-12-23T00:41:40Z,RT1,17.334840,102.731903,1163,254,46,descent,Udon CTR,,
1766450505,2025-12-23T00:41:45Z,RT1,17.340096,102.737654,1098,254,46,descent,Udon CTR,,
1766450510,2025-12-23T00:41:50Z,RT1,17.345351,102.743405,1034,254,46,descent,Udon CTR,,
1766450515,2025-12-23T00:41:55Z,RT1,17.350606,102.749157,972,253,46,descent,Udon CTR,,
1766450520,2025-12-23T00:42:00Z,RT1,17.355861,102.754909,914,253,46,descent,Udon CTR,,
1766450525,2025-12-23T00:42:05Z,RT1,17.361116,102.760661,857,253,46,descent,Udon CTR,,
1766450530,2025-12-23T00:42:10Z,RT1,17.366371,102.766414,799,253,46,descent,Udon CTR,,
1766450535,2025-12-23T00:42:15Z,RT1,17.371626,102.772167,741,253,46,descent,Udon CTR,,
1766450540,2025-12-23T00:42:20Z,RT1,17.376880,102.777920,684,252,46,descent,Udon CTR,,
1766450545,2025-12-23T00:42:25Z,RT1,17.382134,102.783674,626,252,46,descent,Udon CTR,,
1766450549,2025-12-23T00:42:29Z,RT1,17.386389,102.788333,579,252,46,descent,Udon CTR,,
